,date,code,close,tradeStatus
0,2025-01-02,sh.600114,15.6500,1
1,2025-01-03,sh.600114,15.4100,1
2,2025-01-06,sh.600114,15.2400,1
3,2025-01-07,sh.600114,15.3800,1
4,2025-01-08,sh.600114,15.3600,1
5,2025-01-09,sh.600114,15.5500,1
6,2025-01-10,sh.600114,15.6000,1
7,2025-01-13,sh.600114,15.3300,1
8,2025-01-14,sh.600114,16.2300,1
9,2025-01-15,sh.600114,16.5700,1
10,2025-01-16,sh.600114,16.4000,1
11,2025-01-17,sh.600114,16.2600,1
12,2025-01-20,sh.600114,16.2400,1
13,2025-01-21,sh.600114,17.4200,1
14,2025-01-22,sh.600114,17.2200,1
15,2025-01-23,sh.600114,17.3100,1
16,2025-01-24,sh.600114,17.7500,1
17,2025-01-27,sh.600114,17.2100,1
18,2025-02-05,sh.600114,18.3300,1
19,2025-02-06,sh.600114,20.1600,1
20,2025-02-07,sh.600114,20.6900,1
21,2025-02-10,sh.600114,20.3400,1
22,2025-02-11,sh.600114,20.7800,1
23,2025-02-12,sh.600114,20.7800,1
24,2025-02-13,sh.600114,19.9400,1
25,2025-02-14,sh.600114,19.5500,1
26,2025-02-17,sh.600114,20.7500,1
27,2025-02-18,sh.600114,20.2300,1
28,2025-02-19,sh.600114,21.3200,1
29,2025-02-20,sh.600114,22.3300,1
30,2025-02-21,sh.600114,23.6600,1
31,2025-02-24,sh.600114,24.7200,1
32,2025-02-25,sh.600114,24.7200,0
33,2025-02-26,sh.600114,24.7200,0
34,2025-02-27,sh.600114,24.7200,0
35,2025-02-28,sh.600114,24.7200,0
36,2025-03-03,sh.600114,24.7200,0
37,2025-03-04,sh.600114,24.7200,0
38,2025-03-05,sh.600114,24.7200,0
39,2025-03-06,sh.600114,24.7200,0
40,2025-03-07,sh.600114,24.7200,0
41,2025-03-10,sh.600114,24.7200,0
42,2025-03-11,sh.600114,23.3600,1
43,2025-03-12,sh.600114,22.7000,1
44,2025-03-13,sh.600114,22.2200,1
45,2025-03-14,sh.600114,22.5100,1
46,2025-03-17,sh.600114,23.2600,1
47,2025-03-18,sh.600114,23.5600,1
48,2025-03-19,sh.600114,23.0300,1
49,2025-03-20,sh.600114,21.6600,1
50,2025-03-21,sh.600114,19.9200,1
51,2025-03-24,sh.600114,20.2800,1
52,2025-03-25,sh.600114,19.5000,1
53,2025-03-26,sh.600114,19.6000,1
54,2025-03-27,sh.600114,19.6300,1
55,2025-03-28,sh.600114,19.4600,1
56,2025-03-31,sh.600114,20.4900,1
57,2025-04-01,sh.600114,20.8300,1
58,2025-04-02,sh.600114,20.8000,1
59,2025-04-03,sh.600114,20.1500,1
60,2025-04-07,sh.600114,18.1400,1
61,2025-04-08,sh.600114,17.2500,1
62,2025-04-09,sh.600114,17.7000,1
63,2025-04-10,sh.600114,17.9300,1
64,2025-04-11,sh.600114,18.7000,1
65,2025-04-14,sh.600114,18.7700,1
66,2025-04-15,sh.600114,18.5500,1
67,2025-04-16,sh.600114,18.1500,1
68,2025-04-17,sh.600114,17.9000,1
69,2025-04-18,sh.600114,18.1200,1
70,2025-04-21,sh.600114,18.8500,1
71,2025-04-22,sh.600114,18.6000,1
72,2025-04-23,sh.600114,19.2000,1
73,2025-04-24,sh.600114,18.8300,1
74,2025-04-25,sh.600114,19.6300,1
75,2025-04-28,sh.600114,19.3000,1
76,2025-04-29,sh.600114,19.9300,1
77,2025-04-30,sh.600114,20.0200,1
78,2025-05-06,sh.600114,21.1400,1
79,2025-05-07,sh.600114,21.0400,1
80,2025-05-08,sh.600114,20.8700,1
81,2025-05-09,sh.600114,20.3200,1
82,2025-05-12,sh.600114,20.5900,1
83,2025-05-13,sh.600114,20.4100,1
84,2025-05-14,sh.600114,20.3900,1
85,2025-05-15,sh.600114,19.9700,1
86,2025-05-16,sh.600114,20.4000,1
87,2025-05-19,sh.600114,19.9000,1
88,2025-05-20,sh.600114,20.1900,1
89,2025-05-21,sh.600114,20.5400,1
90,2025-05-22,sh.600114,20.3500,1
91,2025-05-23,sh.600114,20.2300,1
92,2025-05-26,sh.600114,20.4000,1
93,2025-05-27,sh.600114,19.5600,1
94,2025-05-28,sh.600114,19.5700,1
95,2025-05-29,sh.600114,19.5700,1
