,date,code,close,tradeStatus
0,2025-01-02,sh.603918,12.2300,1
1,2025-01-03,sh.603918,11.3000,1
2,2025-01-06,sh.603918,11.0300,1
3,2025-01-07,sh.603918,11.5900,1
4,2025-01-08,sh.603918,11.6200,1
5,2025-01-09,sh.603918,11.8300,1
6,2025-01-10,sh.603918,11.3500,1
7,2025-01-13,sh.603918,11.4700,1
8,2025-01-14,sh.603918,12.1100,1
9,2025-01-15,sh.603918,12.1300,1
10,2025-01-16,sh.603918,12.1500,1
11,2025-01-17,sh.603918,12.0500,1
12,2025-01-20,sh.603918,12.1200,1
13,2025-01-21,sh.603918,12.0300,1
14,2025-01-22,sh.603918,12.3700,1
15,2025-01-23,sh.603918,12.2100,1
16,2025-01-24,sh.603918,12.7000,1
17,2025-01-27,sh.603918,12.8300,1
18,2025-02-05,sh.603918,14.1100,1
19,2025-02-06,sh.603918,14.6200,1
20,2025-02-07,sh.603918,15.2300,1
21,2025-02-10,sh.603918,15.9200,1
22,2025-02-11,sh.603918,17.0800,1
23,2025-02-12,sh.603918,17.2600,1
24,2025-02-13,sh.603918,18.9900,1
25,2025-02-14,sh.603918,20.8900,1
26,2025-02-17,sh.603918,20.4800,1
27,2025-02-18,sh.603918,22.5300,1
28,2025-02-19,sh.603918,23.3200,1
29,2025-02-20,sh.603918,22.2200,1
30,2025-02-21,sh.603918,21.1300,1
31,2025-02-24,sh.603918,21.1500,1
32,2025-02-25,sh.603918,19.5000,1
33,2025-02-26,sh.603918,19.2200,1
34,2025-02-27,sh.603918,18.7800,1
35,2025-02-28,sh.603918,17.5400,1
36,2025-03-03,sh.603918,18.2000,1
37,2025-03-04,sh.603918,18.1900,1
38,2025-03-05,sh.603918,18.2600,1
39,2025-03-06,sh.603918,20.0900,1
40,2025-03-07,sh.603918,18.6800,1
41,2025-03-10,sh.603918,18.0800,1
42,2025-03-11,sh.603918,17.9200,1
43,2025-03-12,sh.603918,17.8700,1
44,2025-03-13,sh.603918,16.9100,1
45,2025-03-14,sh.603918,17.1400,1
46,2025-03-17,sh.603918,17.1100,1
47,2025-03-18,sh.603918,17.4400,1
48,2025-03-19,sh.603918,17.0500,1
49,2025-03-20,sh.603918,17.0300,1
50,2025-03-21,sh.603918,16.4400,1
51,2025-03-24,sh.603918,16.1600,1
52,2025-03-25,sh.603918,15.8100,1
53,2025-03-26,sh.603918,16.0100,1
54,2025-03-27,sh.603918,15.7800,1
55,2025-03-28,sh.603918,15.6800,1
56,2025-03-31,sh.603918,15.8100,1
57,2025-04-01,sh.603918,15.9100,1
58,2025-04-02,sh.603918,15.7600,1
59,2025-04-03,sh.603918,15.4700,1
60,2025-04-07,sh.603918,13.9200,1
61,2025-04-08,sh.603918,13.3400,1
62,2025-04-09,sh.603918,13.9000,1
63,2025-04-10,sh.603918,14.5600,1
64,2025-04-11,sh.603918,14.7100,1
65,2025-04-14,sh.603918,15.8700,1
66,2025-04-15,sh.603918,15.6600,1
67,2025-04-16,sh.603918,15.2200,1
68,2025-04-17,sh.603918,15.3300,1
69,2025-04-18,sh.603918,14.9000,1
70,2025-04-21,sh.603918,16.3900,1
71,2025-04-22,sh.603918,17.2000,1
72,2025-04-23,sh.603918,17.6400,1
73,2025-04-24,sh.603918,16.6600,1
74,2025-04-25,sh.603918,17.8000,1
75,2025-04-28,sh.603918,17.5100,1
76,2025-04-29,sh.603918,18.1900,1
77,2025-04-30,sh.603918,18.2800,1
78,2025-05-06,sh.603918,19.1400,1
79,2025-05-07,sh.603918,18.1200,1
80,2025-05-08,sh.603918,17.6000,1
81,2025-05-09,sh.603918,16.9800,1
82,2025-05-12,sh.603918,17.3400,1
83,2025-05-13,sh.603918,17.8800,1
84,2025-05-14,sh.603918,18.1300,1
85,2025-05-15,sh.603918,16.7000,1
86,2025-05-16,sh.603918,16.5700,1
87,2025-05-19,sh.603918,16.6500,1
88,2025-05-20,sh.603918,16.5800,1
89,2025-05-21,sh.603918,16.3300,1
90,2025-05-22,sh.603918,17.0300,1
91,2025-05-23,sh.603918,16.5000,1
92,2025-05-26,sh.603918,16.5400,1
93,2025-05-27,sh.603918,16.0900,1
94,2025-05-28,sh.603918,15.8400,1
95,2025-05-29,sh.603918,17.4200,1
