,date,code,close,tradeStatus
0,2025-01-02,sh.603496,26.5300,1
1,2025-01-03,sh.603496,23.9200,1
2,2025-01-06,sh.603496,22.3800,1
3,2025-01-07,sh.603496,22.9600,1
4,2025-01-08,sh.603496,22.2700,1
5,2025-01-09,sh.603496,22.2900,1
6,2025-01-10,sh.603496,22.8900,1
7,2025-01-13,sh.603496,22.6900,1
8,2025-01-14,sh.603496,23.9500,1
9,2025-01-15,sh.603496,23.3900,1
10,2025-01-16,sh.603496,23.5500,1
11,2025-01-17,sh.603496,23.3600,1
12,2025-01-20,sh.603496,22.4300,1
13,2025-01-21,sh.603496,22.1100,1
14,2025-01-22,sh.603496,22.3200,1
15,2025-01-23,sh.603496,22.0400,1
16,2025-01-24,sh.603496,22.8200,1
17,2025-01-27,sh.603496,22.0100,1
18,2025-02-05,sh.603496,24.2100,1
19,2025-02-06,sh.603496,25.6000,1
20,2025-02-07,sh.603496,28.1600,1
21,2025-02-10,sh.603496,28.9800,1
22,2025-02-11,sh.603496,27.7600,1
23,2025-02-12,sh.603496,28.0300,1
24,2025-02-13,sh.603496,28.0500,1
25,2025-02-14,sh.603496,28.5000,1
26,2025-02-17,sh.603496,28.2200,1
27,2025-02-18,sh.603496,27.0800,1
28,2025-02-19,sh.603496,28.1800,1
29,2025-02-20,sh.603496,28.0900,1
30,2025-02-21,sh.603496,28.9300,1
31,2025-02-24,sh.603496,29.5600,1
32,2025-02-25,sh.603496,28.6300,1
33,2025-02-26,sh.603496,31.4900,1
34,2025-02-27,sh.603496,34.6400,1
35,2025-02-28,sh.603496,38.1000,1
36,2025-03-03,sh.603496,41.9100,1
37,2025-03-04,sh.603496,37.7200,1
38,2025-03-05,sh.603496,35.8500,1
39,2025-03-06,sh.603496,37.3900,1
40,2025-03-07,sh.603496,33.6600,1
41,2025-03-10,sh.603496,34.4400,1
42,2025-03-11,sh.603496,34.1700,1
43,2025-03-12,sh.603496,34.9200,1
44,2025-03-13,sh.603496,33.9500,1
45,2025-03-14,sh.603496,34.0000,1
46,2025-03-17,sh.603496,35.0300,1
47,2025-03-18,sh.603496,34.7500,1
48,2025-03-19,sh.603496,35.4000,1
49,2025-03-20,sh.603496,33.2400,1
50,2025-03-21,sh.603496,30.1000,1
51,2025-03-24,sh.603496,29.5200,1
52,2025-03-25,sh.603496,28.6800,1
53,2025-03-26,sh.603496,28.9900,1
54,2025-03-27,sh.603496,28.8500,1
55,2025-03-28,sh.603496,28.2100,1
56,2025-03-31,sh.603496,28.8000,1
57,2025-04-01,sh.603496,28.2700,1
58,2025-04-02,sh.603496,28.2900,1
59,2025-04-03,sh.603496,27.7300,1
60,2025-04-07,sh.603496,24.9600,1
61,2025-04-08,sh.603496,23.8800,1
62,2025-04-09,sh.603496,24.7600,1
63,2025-04-10,sh.603496,25.3000,1
64,2025-04-11,sh.603496,25.6200,1
65,2025-04-14,sh.603496,25.9200,1
66,2025-04-15,sh.603496,25.5600,1
67,2025-04-16,sh.603496,24.6800,1
68,2025-04-17,sh.603496,24.9200,1
69,2025-04-18,sh.603496,24.9200,1
70,2025-04-21,sh.603496,25.7500,1
71,2025-04-22,sh.603496,25.2700,1
72,2025-04-23,sh.603496,25.9000,1
73,2025-04-24,sh.603496,24.9100,1
74,2025-04-25,sh.603496,24.2400,1
75,2025-04-28,sh.603496,23.9500,1
76,2025-04-29,sh.603496,24.3500,1
77,2025-04-30,sh.603496,25.4700,1
78,2025-05-06,sh.603496,27.0200,1
79,2025-05-07,sh.603496,26.9600,1
80,2025-05-08,sh.603496,27.4700,1
81,2025-05-09,sh.603496,26.7600,1
82,2025-05-12,sh.603496,26.8400,1
83,2025-05-13,sh.603496,26.6500,1
84,2025-05-14,sh.603496,26.7800,1
85,2025-05-15,sh.603496,25.9000,1
86,2025-05-16,sh.603496,25.9500,1
87,2025-05-19,sh.603496,26.1500,1
88,2025-05-20,sh.603496,26.3900,1
89,2025-05-21,sh.603496,25.8000,1
90,2025-05-22,sh.603496,25.3700,1
91,2025-05-23,sh.603496,24.7200,1
92,2025-05-26,sh.603496,24.9700,1
93,2025-05-27,sh.603496,24.6100,1
94,2025-05-28,sh.603496,24.8800,1
95,2025-05-29,sh.603496,25.3500,1
